"rank","customer_name","total_revenue"
"8259","Customer 5917","51733.94"
"8260","Customer 636","51727.64"
"8261","Customer 3951","51722.65"
"8262","Customer 5490","51710.03"
"8263","Customer 4717","51709.35"
"8264","Customer 2843","51694.65"
"8265","Customer 2665","51680.41"
"8266","Customer 7584","51671.54"
"8267","Customer 6918","51640.04"
"8268","Customer 7089","51613.29"
"8269","Customer 4205","51596.01"
"8270","Customer 7467","51593.55"
"8271","Customer 5592","51587.62"
"8272","Customer 3798","51575.05"
"8273","Customer 4594","51570.57"
"8274","Customer 5281","51563.97"
"8275","Customer 7585","51559.76"
"8276","Customer 3494","51554.33"
"8277","Customer 207","51553.20"
"8278","Customer 4340","51549.24"
"8279","Customer 58","51529.72"
"8280","Customer 8967","51507.30"
"8281","Customer 6510","51483.90"
"8282","Customer 4224","51470.55"
"8283","Customer 7385","51467.92"
"8284","Customer 4898","51462.10"
"8285","Customer 5097","51448.19"
"8286","Customer 2443","51442.12"
"8287","Customer 4700","51432.89"
"8288","Customer 5125","51428.31"
"8289","Customer 4808","51420.41"
"8290","Customer 815","51419.94"
"8291","Customer 9391","51418.77"
"8292","Customer 3253","51414.97"
"8293","Customer 6512","51396.45"
"8294","Customer 6850","51384.56"
"8295","Customer 6168","51359.21"
"8296","Customer 2347","51347.67"
"8297","Customer 5261","51346.58"
"8298","Customer 1318","51345.77"
"8299","Customer 4102","51317.22"
"8300","Customer 5609","51313.26"
"8301","Customer 721","51303.64"
"8302","Customer 5655","51295.20"
"8303","Customer 2290","51287.95"
"8304","Customer 6882","51268.69"
"8305","Customer 6619","51268.47"
"8306","Customer 2115","51259.82"
"8307","Customer 7641","51209.32"
"8308","Customer 2520","51206.82"
"8309","Customer 6410","51197.28"
"8310","Customer 1482","51192.06"
"8311","Customer 4393","51186.25"
"8312","Customer 2758","51156.24"
"8313","Customer 7064","51130.10"
"8314","Customer 6255","51124.76"
"8315","Customer 4893","51118.34"
"8316","Customer 7662","51111.73"
"8317","Customer 1415","51093.11"
"8318","Customer 6301","51081.46"
"8319","Customer 4546","51076.09"
"8320","Customer 3618","51072.45"
"8321","Customer 967","51071.98"
"8322","Customer 4426","51068.65"
"8323","Customer 2569","51052.24"
"8324","Customer 4062","51037.68"
"8325","Customer 6343","51020.75"
"8326","Customer 9599","51006.02"
"8327","Customer 4314","50991.73"
"8328","Customer 5130","50981.25"
"8329","Customer 4419","50973.08"
"8330","Customer 7015","50961.46"
"8331","Customer 7678","50959.09"
"8332","Customer 4822","50903.26"
"8333","Customer 78","50886.70"
"8334","Customer 7309","50882.02"
"8335","Customer 59","50855.16"
"8336","Customer 6982","50833.64"
"8337","Customer 5266","50822.75"
"8338","Customer 4106","50816.98"
"8339","Customer 7553","50799.04"
"8340","Customer 2035","50784.27"
"8341","Customer 6111","50780.20"
"8342","Customer 2428","50773.66"
"8343","Customer 3845","50766.35"
"8344","Customer 5398","50763.86"
"8345","Customer 5470","50744.83"
"8346","Customer 3165","50728.54"
"8347","Customer 4629","50724.98"
"8348","Customer 5481","50695.25"
"8349","Customer 4763","50693.30"
"8350","Customer 2046","50686.61"
"8351","Customer 1847","50680.45"
"8352","Customer 504","50671.92"
"8353","Customer 6081","50667.20"
"8354","Customer 8137","50664.68"
"8355","Customer 5840","50626.95"
"8356","Customer 3808","50623.96"
"8357","Customer 8444","50616.15"
"8358","Customer 1957","50608.57"
"8359","Customer 5656","50601.53"
"8360","Customer 1053","50553.39"
"8361","Customer 406","50532.19"
"8362","Customer 4137","50518.77"
"8363","Customer 3386","50508.68"
"8364","Customer 5929","50500.57"
"8365","Customer 2560","50485.76"
"8366","Customer 5619","50471.20"
"8367","Customer 9808","50464.64"
"8368","Customer 7215","50460.90"
"8369","Customer 9381","50458.31"
"8370","Customer 6744","50454.86"
"8371","Customer 7009","50441.76"
"8372","Customer 5596","50427.58"
"8373","Customer 6594","50421.91"
"8374","Customer 9081","50421.79"
"8375","Customer 45","50408.47"
"8376","Customer 2663","50394.94"
"8377","Customer 9103","50383.29"
"8378","Customer 6647","50352.41"
"8379","Customer 4699","50339.99"
"8380","Customer 8077","50336.98"
"8381","Customer 1172","50316.31"
"8382","Customer 3286","50314.17"
"8383","Customer 4225","50308.60"
"8384","Customer 9984","50303.59"
"8385","Customer 52","50280.82"
"8386","Customer 6642","50272.91"
"8387","Customer 9887","50261.79"
"8388","Customer 2307","50234.45"
"8389","Customer 2873","50228.38"
"8390","Customer 3467","50197.32"
"8391","Customer 1014","50165.82"
"8392","Customer 9527","50163.35"
"8393","Customer 1432","50160.26"
"8394","Customer 3417","50154.67"
"8395","Customer 39","50153.77"
"8396","Customer 1116","50149.16"
"8397","Customer 9615","50144.68"
"8398","Customer 5528","50113.33"
"8399","Customer 172","50106.16"
"8400","Customer 2268","50089.35"
"8401","Customer 1048","50070.23"
"8402","Customer 9694","50066.22"
"8403","Customer 6854","50056.50"
"8404","Customer 2600","50033.96"
"8405","Customer 348","50029.36"
"8406","Customer 6424","50025.87"
"8407","Customer 1718","50025.55"
"8408","Customer 8622","50022.50"
"8409","Customer 3695","50019.78"
"8410","Customer 9747","50018.12"
"8411","Customer 1167","50014.64"
"8412","Customer 8065","50005.45"
"8413","Customer 6738","49993.15"
"8414","Customer 111","49991.77"
"8415","Customer 6822","49969.24"
"8416","Customer 2984","49967.30"
"8417","Customer 8689","49965.44"
"8418","Customer 3930","49945.09"
"8419","Customer 985","49924.99"
"8420","Customer 4813","49912.07"
"8421","Customer 9745","49911.52"
"8422","Customer 8421","49886.29"
"8423","Customer 5279","49880.86"
"8424","Customer 2340","49871.94"
"8425","Customer 8418","49868.45"
"8426","Customer 4651","49864.14"
"8427","Customer 1742","49851.09"
"8428","Customer 1344","49848.12"
"8429","Customer 1635","49804.06"
"8430","Customer 850","49777.13"
"8431","Customer 652","49767.46"
"8432","Customer 797","49762.60"
"8433","Customer 1487","49718.51"
"8434","Customer 7651","49684.35"
"8435","Customer 1238","49650.67"
"8436","Customer 9689","49645.41"
"8437","Customer 3072","49643.27"
"8438","Customer 6409","49638.27"
"8439","Customer 169","49633.84"
"8440","Customer 5534","49631.39"
"8441","Customer 6692","49600.40"
"8442","Customer 9398","49566.68"
"8443","Customer 2822","49566.35"
"8444","Customer 4281","49562.68"
"8445","Customer 2655","49561.80"
"8446","Customer 392","49546.51"
"8447","Customer 4677","49535.84"
"8448","Customer 4391","49533.00"
"8449","Customer 7543","49532.23"
"8450","Customer 6635","49525.04"
"8451","Customer 6092","49510.72"
"8452","Customer 5762","49505.82"
"8453","Customer 8363","49495.25"
"8454","Customer 9498","49479.08"
"8455","Customer 6518","49456.65"
"8456","Customer 7769","49441.79"
"8457","Customer 7976","49419.02"
"8458","Customer 2869","49412.06"
"8459","Customer 9539","49400.73"
"8460","Customer 66","49394.23"
"8461","Customer 6671","49377.04"
"8462","Customer 1902","49375.21"
"8463","Customer 9647","49369.31"
"8464","Customer 1015","49367.47"
"8465","Customer 1052","49362.83"
"8466","Customer 4738","49356.17"
"8467","Customer 7333","49354.74"
"8468","Customer 6670","49347.52"
"8469","Customer 2537","49342.38"
"8470","Customer 7265","49264.13"
"8471","Customer 633","49251.79"
"8472","Customer 2883","49249.16"
"8473","Customer 9343","49246.20"
"8474","Customer 2722","49235.69"
"8475","Customer 2964","49216.82"
"8476","Customer 2394","49201.18"
"8477","Customer 8644","49199.07"
"8478","Customer 63","49186.59"
"8479","Customer 4631","49186.19"
"8480","Customer 3961","49178.62"
"8481","Customer 2007","49147.91"
"8482","Customer 9152","49144.91"
"8483","Customer 8561","49124.14"
"8484","Customer 7188","49112.37"
"8485","Customer 5863","49102.92"
"8486","Customer 2111","49091.12"
"8487","Customer 7812","49059.47"
"8488","Customer 5779","49059.33"
"8489","Customer 4152","49056.16"
"8490","Customer 1132","49055.87"
"8491","Customer 3064","49038.81"
"8492","Customer 1608","49037.64"
"8493","Customer 2713","49032.25"
"8494","Customer 1647","49029.90"
"8495","Customer 4029","49025.27"
"8496","Customer 9106","49024.22"
"8497","Customer 6420","49020.16"
"8498","Customer 2904","49018.49"
"8499","Customer 7815","49006.21"
"8500","Customer 7358","48992.84"
"8501","Customer 6041","48968.73"
"8502","Customer 7145","48952.02"
"8503","Customer 7898","48941.47"
"8504","Customer 6914","48908.13"
"8505","Customer 671","48880.92"
"8506","Customer 4847","48860.02"
"8507","Customer 2493","48826.96"
"8508","Customer 1056","48787.53"
"8509","Customer 6496","48773.89"
"8510","Customer 5662","48717.85"
"8511","Customer 6774","48667.11"
"8512","Customer 8427","48654.63"
"8513","Customer 4358","48635.78"
"8514","Customer 4478","48614.73"
"8515","Customer 6158","48609.60"
"8516","Customer 5825","48601.22"
"8517","Customer 5006","48581.17"
"8518","Customer 7187","48578.75"
"8519","Customer 6583","48578.66"
"8520","Customer 8562","48574.72"
"8521","Customer 5197","48565.27"
"8522","Customer 3028","48552.97"
"8523","Customer 8090","48547.54"
"8524","Customer 5308","48545.65"
"8525","Customer 7767","48529.83"
"8526","Customer 4732","48522.21"
"8527","Customer 7461","48518.36"
"8528","Customer 7248","48481.37"
"8529","Customer 8277","48480.86"
"8530","Customer 705","48473.71"
"8531","Customer 432","48468.66"
"8532","Customer 7736","48466.29"
"8533","Customer 8494","48447.25"
"8534","Customer 6197","48443.03"
"8535","Customer 9101","48420.19"
"8536","Customer 4466","48418.52"
"8537","Customer 3959","48413.97"
"8538","Customer 4230","48379.29"
"8539","Customer 6925","48372.65"
"8540","Customer 1203","48352.23"
"8541","Customer 9342","48345.52"
"8542","Customer 6816","48339.59"
"8543","Customer 6390","48272.08"
"8544","Customer 7489","48268.90"
"8545","Customer 2668","48265.55"
"8546","Customer 3419","48259.96"
"8547","Customer 8123","48253.37"
"8548","Customer 4819","48253.30"
"8549","Customer 561","48243.35"
"8550","Customer 4405","48222.66"
"8551","Customer 3223","48221.50"
"8552","Customer 2238","48215.16"
"8553","Customer 744","48208.04"
"8554","Customer 6654","48202.17"
"8555","Customer 1571","48201.50"
"8556","Customer 5903","48188.87"
"8557","Customer 7821","48178.26"
"8558","Customer 2514","48154.23"
"8559","Customer 8292","48135.10"
"8560","Customer 3924","48133.32"
"8561","Customer 7822","48131.32"
"8562","Customer 1660","48115.31"
"8563","Customer 6665","48111.76"
"8564","Customer 8786","48102.90"
"8565","Customer 6851","48098.09"
"8566","Customer 6909","48069.37"
"8567","Customer 1476","48066.64"
"8568","Customer 8700","48063.08"
"8569","Customer 546","48059.71"
"8569","Customer 191","48059.71"
"8571","Customer 195","48021.07"
"8572","Customer 2400","48017.64"
"8573","Customer 2535","48013.57"
"8574","Customer 6068","47996.24"
"8575","Customer 5394","47976.73"
"8576","Customer 981","47967.06"
"8577","Customer 2235","47964.62"
"8578","Customer 5936","47961.58"
"8579","Customer 9031","47960.90"
"8580","Customer 7703","47949.34"
"8581","Customer 7958","47935.32"
"8582","Customer 6827","47912.61"
"8583","Customer 5082","47910.14"
"8584","Customer 8641","47909.38"
"8585","Customer 6767","47899.41"
"8586","Customer 8618","47882.33"
"8587","Customer 9","47864.52"
"8588","Customer 4092","47853.07"
"8589","Customer 8190","47852.30"
"8590","Customer 6988","47851.61"
"8591","Customer 5332","47850.71"
"8592","Customer 6074","47845.88"
"8593","Customer 8778","47804.44"
"8594","Customer 648","47803.19"
"8595","Customer 5777","47787.12"
"8596","Customer 1542","47759.21"
"8597","Customer 9457","47752.37"
"8598","Customer 431","47748.21"
"8599","Customer 4256","47731.10"
"8600","Customer 7323","47730.78"
"8601","Customer 657","47715.84"
"8602","Customer 9818","47702.36"
"8603","Customer 4364","47699.21"
"8604","Customer 6622","47677.49"
"8605","Customer 7987","47656.96"
"8606","Customer 2624","47654.09"
"8607","Customer 7807","47644.33"
"8608","Customer 9366","47623.16"
"8609","Customer 7332","47617.02"
"8610","Customer 9029","47606.08"
"8611","Customer 807","47604.40"
"8612","Customer 2564","47598.69"
"8613","Customer 3619","47580.51"
"8614","Customer 7927","47574.63"
"8615","Customer 8653","47558.17"
"8616","Customer 582","47535.94"
"8617","Customer 1803","47533.06"
"8618","Customer 3725","47510.86"
"8619","Customer 5858","47510.39"
"8620","Customer 5678","47480.35"
"8621","Customer 6579","47473.66"
"8622","Customer 8013","47471.39"
"8623","Customer 5565","47464.02"
"8624","Customer 4332","47456.72"
"8625","Customer 9824","47415.32"
"8626","Customer 3341","47372.84"
"8627","Customer 617","47370.31"
"8628","Customer 3666","47360.99"
"8629","Customer 4573","47346.85"
"8630","Customer 3201","47345.18"
"8631","Customer 1669","47328.64"
"8632","Customer 1837","47326.68"
"8633","Customer 5155","47318.77"
"8634","Customer 3116","47298.82"
"8635","Customer 3982","47287.09"
"8636","Customer 9471","47283.87"
"8637","Customer 7278","47255.82"
"8638","Customer 6297","47226.47"
"8639","Customer 1983","47204.91"
"8640","Customer 3036","47196.21"
"8641","Customer 9583","47195.55"
"8642","Customer 2354","47190.39"
"8643","Customer 6116","47175.06"
"8644","Customer 7749","47163.37"
"8645","Customer 3311","47154.97"
"8646","Customer 3804","47153.39"
"8647","Customer 9899","47124.50"
"8648","Customer 1848","47121.38"
"8649","Customer 3030","47117.35"
"8650","Customer 380","47095.77"
"8651","Customer 3850","47089.14"
"8652","Customer 509","47084.94"
"8653","Customer 1883","47077.77"
"8654","Customer 9844","47070.46"
"8655","Customer 4715","47069.16"
"8656","Customer 5078","47060.11"
"8657","Customer 9230","47055.94"
"8658","Customer 1913","47041.71"
"8659","Customer 6919","47038.85"
"8660","Customer 8060","47038.17"
"8661","Customer 7653","47036.63"
"8662","Customer 5567","47024.98"
"8663","Customer 1336","47023.34"
"8664","Customer 9476","47020.36"
"8665","Customer 4685","47013.36"
"8666","Customer 6712","46983.73"
"8667","Customer 753","46976.85"
"8668","Customer 2239","46950.21"
"8669","Customer 7847","46947.41"
"8670","Customer 8081","46944.10"
"8671","Customer 2279","46925.21"
"8672","Customer 7607","46918.02"
"8673","Customer 1746","46895.71"
"8674","Customer 7560","46884.98"
"8675","Customer 2243","46882.36"
"8676","Customer 9028","46878.91"
"8677","Customer 1208","46873.80"
"8678","Customer 1583","46870.47"
"8679","Customer 7535","46870.22"
"8680","Customer 269","46866.71"
"8681","Customer 1526","46855.96"
"8682","Customer 757","46834.07"
"8683","Customer 7564","46826.96"
"8684","Customer 910","46818.89"
"8685","Customer 6264","46771.25"
"8686","Customer 6130","46766.56"
"8687","Customer 9684","46740.31"
"8688","Customer 3428","46725.65"
"8689","Customer 3752","46723.13"
"8690","Customer 8922","46714.92"
"8691","Customer 2975","46713.58"
"8692","Customer 6416","46711.61"
"8693","Customer 9415","46700.36"
"8694","Customer 1943","46699.50"
"8695","Customer 1213","46696.74"
"8696","Customer 8826","46683.35"
"8697","Customer 1492","46682.60"
"8698","Customer 8356","46670.71"
"8699","Customer 9196","46664.84"
"8700","Customer 1479","46663.19"
"8701","Customer 9470","46648.41"
"8702","Customer 1880","46613.62"
"8703","Customer 6472","46603.56"
"8704","Customer 5506","46601.13"
"8705","Customer 973","46520.67"
"8706","Customer 4698","46520.10"
"8707","Customer 9739","46515.49"
"8708","Customer 1022","46501.72"
"8709","Customer 3096","46492.68"
"8710","Customer 2590","46488.43"
"8711","Customer 1413","46471.06"
"8712","Customer 140","46431.86"
"8713","Customer 4119","46424.65"
"8714","Customer 1473","46424.33"
"8715","Customer 8388","46419.98"
"8716","Customer 8386","46419.11"
"8717","Customer 519","46384.05"
"8718","Customer 3941","46380.91"
"8719","Customer 6601","46379.56"
"8720","Customer 5938","46372.91"
"8721","Customer 2102","46345.54"
"8722","Customer 6677","46333.48"
